mah_id,mahalle_adi,ilce_adi,toplam_nufus,toplam_bina,vs30_mean,rjb_distance_km,pga_scenario_mw72,pga_scenario_mw75,earthquake_min_distance_km,earthquake_count_10km,max_magnitude_nearby_20km,strong_earthquakes_20km,insan_etkisi,bina_etkisi,zemin_etkisi,altyapi_etkisi,barinma_etkisi,risk_score,risk_class_5,ml_predicted_class,ml_confidence,ml_risk_score,ml_proba_class_1,ml_proba_class_2,ml_proba_class_3,ml_proba_class_4,ml_proba_class_5,ml_ensemble_score
100658,Keklicek Mahallesi,Bilinmeyen İlçe,18367,1506,452.336029410054,48.04590592116942,0.0041728120809482,0.0027999643827991,4.792375031194066,3,4.277607469572825,2,0.120613101534005,0.120613101534005,0.269675497506547,0.1914631701924333,0.120613101534005,0.1914631701924333,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100659,Hacıköy Mahallesi,Bilinmeyen İlçe,16535,1667,483.1347286561242,41.39540429163932,0.0025612747094152,0.0042079375746323,2.185902938002109,0,3.911438206495253,2,0.1059619904442639,0.1059619904442639,0.301544840008656,0.2087885366991991,0.1059619904442639,0.2087885366991991,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100660,Değirmenkaya Mahallesi,Bilinmeyen İlçe,18274,1362,435.6442342026485,41.14430479047495,0.0031387579294409,0.0036600939274609,4.723329435967244,11,4.74733138491329,0,0.1953393636466199,0.1953393636466199,0.2313766399691642,0.2436398170941802,0.1953393636466199,0.2436398170941802,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100661,Akçataş Mahallesi,Bilinmeyen İlçe,10495,843,307.13403257895584,47.24053800709389,0.0026754269076205,0.0033008970381403,2.860441913781699,0,4.241641348449535,0,0.1897743847477444,0.1897743847477444,0.2604895459740117,0.2530905549680695,0.1897743847477444,0.2530905549680695,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100662,Yılanlı Mahallesi,Bilinmeyen İlçe,38366,3058,448.4050874584097,36.65326030363818,0.0020227034977583,0.003344801598122,6.762124374761331,20,3.9857249508164014,1,0.131224550968025,0.131224550968025,0.2102146282913864,0.2176449223275928,0.131224550968025,0.2176449223275928,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100663,Hasayaz Mahallesi,Bilinmeyen İlçe,13540,1420,513.4083016514096,26.7624877411904,0.0024062234166124,0.0037894549090345,4.871324705241667,10,4.104688365198341,1,0.1593729691044455,0.1593729691044455,0.2199912804045148,0.2941111391283532,0.1593729691044455,0.2941111391283532,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100664,Yeniçöte Mahallesi,Bilinmeyen İlçe,1029,217,541.4815884202825,25.969192037263177,0.0028283324120737,0.0040711036964427,7.314489095462051,13,3.579598671896942,0,0.1977967911165381,0.1977967911165381,0.3024694543316998,0.3113836218994931,0.1977967911165381,0.3113836218994931,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100665,Yeşilöz Mahallesi,Bilinmeyen İlçe,4883,230,472.5779338198012,45.4305165499784,0.0028178549520537,0.0045125455417459,6.803370244283358,11,3.322255108316538,0,0.2159710893907436,0.2159710893907436,0.2088728956505681,0.2538593462989846,0.2159710893907436,0.2538593462989846,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100666,Tavşancık Mahallesi,Bilinmeyen İlçe,27911,2563,404.9009969180706,28.131297046443112,0.0032483173074899,0.0038175500057989,5.8003392104009945,0,3.53993462453496,1,0.148515560485701,0.148515560485701,0.2615402817825632,0.2198470283922941,0.148515560485701,0.2198470283922941,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100667,Dağdemir Mahallesi,Bilinmeyen İlçe,12508,1179,473.4283022927115,39.92330824679099,0.0028658156004313,0.0035406457125212,5.969182757678549,17,3.914247925503576,2,0.2171360930675592,0.2171360930675592,0.1516797711604443,0.2569368933684258,0.2171360930675592,0.2569368933684258,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100668,Çandır Mahallesi,Bilinmeyen İlçe,27735,2634,430.0600712301661,34.699694152659085,0.0025290924892763,0.003654063732168,6.465735164911399,9,3.757455410699252,1,0.0473141102190467,0.0473141102190467,0.370755924032212,0.1061014177099941,0.0473141102190467,0.1061014177099941,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100669,Çaykaya Mahallesi,Bilinmeyen İlçe,16320,1407,457.2153808807153,39.95289085726853,0.0024941094121385,0.0033359673979027,6.93790130450434,27,3.6737297184275177,1,0.0719790234761543,0.0719790234761543,0.1924684408010219,0.1941677797844132,0.0719790234761543,0.1941677797844132,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100670,Yüzbey Mahallesi,Bilinmeyen İlçe,30011,2395,444.384844724113,46.97041630154278,0.0038559034337647,0.0031772240676525,7.784190488242366,12,3.5342213883605185,1,0.1624778215153778,0.1624778215153778,0.5019718408907634,0.2663360489152216,0.1624778215153778,0.2663360489152216,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100671,Altıntaş Mahallesi,Bilinmeyen İlçe,10013,1044,397.8822458145411,31.90289958871948,0.0029614176123943,0.0035438905999249,2.413394361580466,11,3.756623384904184,0,0.2270986173919316,0.2270986173919316,0.3284919772456282,0.1767842332040031,0.2270986173919316,0.1767842332040031,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100672,Beykavağı Mahallesi,Bilinmeyen İlçe,34247,2939,475.0002220290655,38.0460157725078,0.0029658568961178,0.0033682881824402,4.395461215834947,20,3.51925063106283,1,0.096205308563787,0.096205308563787,0.2924274321336464,0.2182695321008086,0.096205308563787,0.2182695321008086,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100673,Şemsettin Mahallesi,Bilinmeyen İlçe,100,133,447.35742418906887,41.35863725940486,0.0025116898420682,0.0035801344287087,4.152332923587034,7,4.020231900742174,2,0.0731146095734998,0.0731146095734998,0.1909795802533694,0.0829752679005556,0.0731146095734998,0.0829752679005556,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100674,Koyunbaba Mahallesi,Bilinmeyen İlçe,20555,2042,488.3126788623399,21.037096168185865,0.0029882222998896,0.0033627110001235,5.756424325287785,6,3.699956824971938,0,0.0789958508488644,0.0789958508488644,0.1696529738964874,0.2076094811080977,0.0789958508488644,0.2076094811080977,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100675,Kuyucak Mahallesi,Bilinmeyen İlçe,6575,583,455.79129452436166,29.74664273733224,0.0033134385317645,0.0034756171740784,3.022941984268199,37,3.942929050015137,0,0.1423369723300347,0.1423369723300347,0.1329692849808454,0.2258875974636329,0.1423369723300347,0.2258875974636329,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100676,Eşmedere Mahallesi,Bilinmeyen İlçe,3873,10,408.860985308574,44.26164752551399,0.0020933509638168,0.0038185259198043,5.5667560048035245,12,3.309440747004725,0,0.0722525588282925,0.0722525588282925,0.326240759857124,0.1820073515302032,0.0722525588282925,0.1820073515302032,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100677,Ahmetadil Mahallesi,Bilinmeyen İlçe,17447,1426,470.0235717523378,37.07829850007561,0.0033335327363641,0.0027274717962967,4.27337598322291,17,3.9601085744018576,1,0.2246476311376913,0.2246476311376913,0.1972780938672263,0.2797187846926786,0.2246476311376913,0.2797187846926786,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100678,Kozayağı Mahallesi,Bilinmeyen İlçe,22142,1662,473.0745839681708,38.79217570730594,0.0033127922968375,0.0033883642057833,4.385507548676537,28,3.7703837316632978,1,0.1913211162095883,0.1913211162095883,0.1957332296531605,0.1631513881251689,0.1913211162095883,0.1631513881251689,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100679,Karacakaya Mahallesi,Bilinmeyen İlçe,31440,2531,551.6347236509631,47.911715266985496,0.0029226751467195,0.0025933532639914,4.961363391456329,16,4.150165319991312,1,0.2294223588120056,0.2294223588120056,0.3112321724810679,0.2644047621446267,0.2294223588120056,0.2644047621446267,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100680,Haydar Mahallesi,Bilinmeyen İlçe,17950,1107,444.9987966509448,28.111944966395487,0.0028986971135409,0.0039900021180669,5.610301671749945,26,3.9025261762140615,0,0.0850837030165548,0.0850837030165548,0.1743912907109584,0.1848891736802389,0.0850837030165548,0.1848891736802389,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100681,Elecik Mahallesi,Bilinmeyen İlçe,1781,119,443.3365722903749,30.85249511931796,0.0032341188048484,0.0033929280639552,7.690965935767839,8,4.358411921395467,0,0.1637937003187574,0.1637937003187574,0.2537838994502982,0.241680147447115,0.1637937003187574,0.241680147447115,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100682,Çınar Mahallesi,Bilinmeyen İlçe,5652,685,472.3573336126915,32.717399477425666,0.0029939879855434,0.0033802220705314,5.978356701275588,3,3.7911944893652914,1,0.1697653626324665,0.1697653626324665,0.3119218219256842,0.1995511521955552,0.1697653626324665,0.1995511521955552,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100683,Balıkhisar Mahallesi,Bilinmeyen İlçe,14242,1245,478.91849658880346,21.63353105737015,0.0028492368521153,0.0027577804659032,7.556561894918973,14,3.741997715096113,0,0.1948398666016617,0.1948398666016617,0.2324891261075066,0.2145868008970229,0.1948398666016617,0.2145868008970229,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100684,Güzelhisar Mahallesi,Bilinmeyen İlçe,7848,667,464.7618086706978,38.947453958871,0.0029146120838989,0.0030531732448521,6.188891208008228,12,3.69085228233563,0,0.1756147155252129,0.1756147155252129,0.1314214861058153,0.2690999349828485,0.1756147155252129,0.2690999349828485,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100685,Saracalar Mahallesi,Bilinmeyen İlçe,10049,844,478.7571329815438,31.666936186174883,0.0032281779865663,0.0033164626769909,3.206828918705617,20,4.247502157640542,0,0.1862414686742916,0.1862414686742916,0.2792610424605709,0.2697937853084466,0.1862414686742916,0.2697937853084466,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100686,Peçenek Mahallesi,Bilinmeyen İlçe,25677,1721,381.8286910150276,41.94180400044127,0.0021514550095297,0.0029728474786979,7.853934808820819,9,4.01308957358631,0,0.148591586492383,0.148591586492383,0.3600477571443367,0.175754281290056,0.148591586492383,0.175754281290056,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100687,Altınova Mahallesi,Bilinmeyen İlçe,38159,3578,446.4747094560657,33.702875135476674,0.0033486190231951,0.0033262375287405,2.686889565865328,27,4.164934216183124,1,0.157775580188178,0.157775580188178,0.1489708197017457,0.1262284249269568,0.157775580188178,0.1262284249269568,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100688,Yıldırım Beyazıt Mahallesi,Bilinmeyen İlçe,12802,966,433.726845267977,49.16999927825767,0.0033665896587112,0.0041890713402488,3.0187535532454848,11,4.027694508638033,1,0.1724039170506446,0.1724039170506446,0.3725904306070097,0.2252322023542441,0.1724039170506446,0.2252322023542441,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100689,Yeni Karaköy Mahallesi,Bilinmeyen İlçe,35695,3082,518.9179920083643,36.15923940807188,0.0030071436059419,0.0039554722019197,8.225956341186109,22,3.775048468419614,0,0.2188667514764171,0.2188667514764171,0.2763295370733836,0.0368616057195863,0.2188667514764171,0.0368616057195863,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100690,Saray Osmangazi Mahallesi,Bilinmeyen İlçe,12334,1160,505.0222801171395,45.07178102465005,0.0034791959758085,0.0043028056916209,7.192235870818368,16,3.759614043568174,1,0.1557318937276345,0.1557318937276345,0.295768016664079,0.1771354127331964,0.1557318937276345,0.1771354127331964,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100691,Saray Fatih Mahallesi,Bilinmeyen İlçe,28804,2341,397.0171413574004,39.18374540826777,0.0025879332581641,0.0039681028687686,3.3091356323900496,13,4.081912247583677,0,0.1143899020707328,0.1143899020707328,0.3026905562232407,0.2139316702785396,0.1143899020707328,0.2139316702785396,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100692,Saray Cumhuriyet Mahallesi,Bilinmeyen İlçe,24482,2155,436.5217099477214,34.81181004573435,0.0031564111183834,0.0037868835549509,7.795688614062996,26,3.637558098047849,1,0.1448996859936369,0.1448996859936369,0.3251175574963834,0.1961673300301192,0.1448996859936369,0.1961673300301192,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100693,Saray Gümüşoluk Mahallesi,Bilinmeyen İlçe,100,10,470.9858319208799,42.59694367875438,0.0024506603132828,0.0035222848054446,6.262448713943567,3,4.131499160541324,2,0.1311234425720087,0.1311234425720087,0.2018916146343219,0.2701150769117248,0.1311234425720087,0.2701150769117248,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100694,Kösrelikkızığı Mahallesi,Bilinmeyen İlçe,22000,1787,409.8569245692176,32.97282655432995,0.0026671000649491,0.0040325915900618,5.320460729226812,3,3.724359976699676,0,0.1434489949029858,0.1434489949029858,0.2428637361846665,0.2966175788289723,0.1434489949029858,0.2966175788289723,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100695,Abadan Mahallesi,Bilinmeyen İlçe,100,10,491.9569948371508,42.638538550049454,0.0024957834897344,0.0027351255224979,8.07479346136858,29,3.053762972388161,2,0.1270888485371749,0.1270888485371749,0.1748805443016665,0.2555704716011082,0.1270888485371749,0.2555704716011082,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100696,Karşıyaka Mahallesi,Bilinmeyen İlçe,7753,496,440.4042932628656,38.83912688996487,0.0027511281872885,0.0040563862589075,3.515831810154446,16,3.961229777416409,1,0.1564861524341686,0.1564861524341686,0.3117783946786633,0.173986158034187,0.1564861524341686,0.173986158034187,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100697,Sirkeli Yeşilova Mahallesi,Bilinmeyen İlçe,19580,1762,513.208429162011,21.05333211218932,0.003254523069337,0.0039506348847808,4.177082738419025,9,3.589586718433264,1,0.0983997171833813,0.0983997171833813,0.2055183982273491,0.1720070932277005,0.0983997171833813,0.1720070932277005,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100698,Tekirler Mahallesi,Bilinmeyen İlçe,11595,645,412.2080575713212,38.736768165713656,0.0025530358384995,0.0040987206882748,2.4123652698642144,24,4.24055068156562,1,0.1690862372423413,0.1690862372423413,0.2147549172848084,0.0778359080914524,0.1690862372423413,0.0778359080914524,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100699,Nebioğlu Mahallesi,Bilinmeyen İlçe,100,10,397.3258343380492,35.292731528831055,0.0032395895797057,0.0035725120862362,7.116949544237928,17,3.90589122491686,0,0.114385535709686,0.114385535709686,0.2151889001630372,0.1211072801357353,0.114385535709686,0.1211072801357353,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100700,Yuva Mahallesi,Bilinmeyen İlçe,14273,1094,403.6891928287188,28.69056588061444,0.0043841868028129,0.0033742240499079,1.1488652793342458,29,3.983321271533171,0,0.1116766784490106,0.1116766784490106,0.2747426082570874,0.1650198890980402,0.1116766784490106,0.1650198890980402,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100701,Yusufuşağı Mahallesi,Bilinmeyen İlçe,2688,24,293.3017048746658,26.73438759266596,0.0034333873325923,0.0042323522418706,7.695715174524981,24,3.496417416045522,0,0.0909388776195808,0.0909388776195808,0.2160321467182286,0.2238582501065767,0.0909388776195808,0.2238582501065767,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100702,İnebeyli Mahallesi,Bilinmeyen İlçe,5307,380,523.8596549745649,40.317421458402976,0.0025783508443575,0.0038510151618336,5.39535113390849,0,3.928505874131434,1,0.169591435385805,0.169591435385805,0.1962085132538798,0.220189987329254,0.169591435385805,0.220189987329254,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100703,Demirayak Mahallesi,Bilinmeyen İlçe,100,89,573.003558252083,29.66737468854832,0.0026200989340061,0.0031449922785542,5.259996451603191,4,3.9263742136072937,0,0.1923419972734582,0.1923419972734582,0.3880030871838413,0.2296822800830134,0.1923419972734582,0.2296822800830134,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100704,Altınbaşak Mahallesi,Bilinmeyen İlçe,23113,2170,353.8628540329304,57.31510165337394,0.0035494070353386,0.0037444273504564,4.749078921695658,1,3.700579668891121,0,0.1724198508264807,0.1724198508264807,0.2272168472387684,0.1401641025218951,0.1724198508264807,0.1401641025218951,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100705,Sirkeli Yeşilyurt Mahallesi,Bilinmeyen İlçe,5292,221,427.1814297520386,35.360542612096346,0.0030483774592194,0.0026926250688543,2.108963704509353,18,3.56076856487897,1,0.2037264895114965,0.2037264895114965,0.3628553856336716,0.1814173512916056,0.2037264895114965,0.1814173512916056,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100706,Balcılar Mahallesi,Bilinmeyen İlçe,3838,494,485.366686221133,37.47614349376981,0.0036957289834779,0.00339387784508,5.065547275111562,15,3.5196218315304586,0,0.1538792694743195,0.1538792694743195,0.2341380226628542,0.2081439825552261,0.1538792694743195,0.2081439825552261,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100707,Pazar Başören Mahallesi,Bilinmeyen İlçe,23608,2012,419.7419608051443,48.63049265193703,0.0031903779228739,0.0042728368627933,5.174554937904432,4,4.153093809064546,2,0.1211605018268373,0.1211605018268373,0.2183962518264346,0.2185428101014421,0.1211605018268373,0.2185428101014421,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100708,Danişment Mahallesi,Bilinmeyen İlçe,30117,2792,452.66334680211816,40.63484517185108,0.0035554555723672,0.0027495989923689,4.353848514645951,28,4.092560162505429,0,0.1684631888824952,0.1684631888824952,0.2047341191717057,0.1708779773533448,0.1684631888824952,0.1708779773533448,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100709,Yenice Mahallesi,Bilinmeyen İlçe,7535,538,486.7195252569877,22.073011081555304,0.0038213629536989,0.0030201683367222,0.7656566240097673,14,3.686779710783955,2,0.1411010125583693,0.1411010125583693,0.1863425869183511,0.3047894378956773,0.1411010125583693,0.3047894378956773,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100710,Uzunöz Mahallesi,Bilinmeyen İlçe,24899,2236,447.16998040333016,53.93070538938902,0.0028909971844394,0.0034843692929228,5.339949079498539,22,3.991072423700896,1,0.1262437360777698,0.1262437360777698,0.3072189267112986,0.1763989325106276,0.1262437360777698,0.1763989325106276,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100711,Yıldırımyağlıca Mahallesi,Bilinmeyen İlçe,100,10,492.2883047415008,56.74598868582893,0.0024010210188296,0.0032867143735847,4.221192876949247,28,3.78951754986241,0,0.1046336720313867,0.1046336720313867,0.2212240931221336,0.1692451937751944,0.1046336720313867,0.1692451937751944,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100712,Yıldırımdemirciler Mahallesi,Bilinmeyen İlçe,4734,593,476.84938586808926,22.75971230957513,0.0034414931027308,0.0037582785223999,5.915029803690072,23,3.804509011073239,3,0.1810041840805978,0.1810041840805978,0.2674490844032445,0.1173823007338464,0.1810041840805978,0.1173823007338464,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100713,Bayır Mahallesi,Bilinmeyen İlçe,25021,2059,438.1568263859575,35.00703578348641,0.0028153181905358,0.0036148176575369,3.024840009669396,0,3.4806603382701136,1,0.1690858925420017,0.1690858925420017,0.2448069813803983,0.2505507864941718,0.1690858925420017,0.2505507864941718,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100714,Çukurca Mahallesi,Bilinmeyen İlçe,2282,103,455.0126111897847,37.86635977221595,0.0028798174841836,0.0030639427237459,1.8288759082681016,21,3.955778106307313,1,0.1193065388463141,0.1193065388463141,0.2803107030242269,0.1900132394318037,0.1193065388463141,0.1900132394318037,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100715,Fasıl Mahallesi,Bilinmeyen İlçe,25938,1899,446.7409201595877,37.29032085864029,0.003080557979428,0.0042685689054409,4.752565659723027,22,3.755655120477269,2,0.2035456471687293,0.2035456471687293,0.2929445975379923,0.1250261052845597,0.2035456471687293,0.1250261052845597,1,1,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.25
100716,Harmancık Mahallesi,Bilinmeyen İlçe,30244,2148,412.8598477248666,38.37604475037513,0.0032061779845429,0.0042880862638706,1.2834170235497853,9,3.16194995366022,1,0.1515810986955124,0.1515810986955124,0.2596507808714763,0.2626415077665427,0.1515810986955124,0.2626415077665427,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100717,Kömürcü Mahallesi,Bilinmeyen İlçe,19070,1502,368.8971921178552,41.94689521843205,0.0022539489914273,0.0041476035363348,4.675875795926352,26,3.65593566976028,0,0.1634425393200496,0.1634425393200496,0.210112157146066,0.1542235590000731,0.1634425393200496,0.1542235590000731,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100718,Yakupabdal Mahallesi,Bilinmeyen İlçe,26862,1972,503.279981133894,47.30076086542194,0.0036887737614732,0.0035218807642199,2.9466124838514336,13,3.978409558994243,1,0.1542364969250069,0.1542364969250069,0.2965602683542893,0.2119064917118513,0.1542364969250069,0.2119064917118513,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
100719,Eğerlibaşköy Mahallesi,Bilinmeyen İlçe,100,10,429.8668065892529,20.168960935654145,0.0024453657067664,0.0033657737194016,4.788563950597806,20,3.738412221784582,0,0.1624020321447902,0.1624020321447902,0.3978293596561683,0.2714317786230606,0.1624020321447902,0.2714317786230606,3,3,1.0,0.75,0.0,0.0,1.0,0.0,0.0,0.75
100720,Aksak Mahallesi,Bilinmeyen İlçe,8753,648,516.9411054004253,58.45809527409169,0.0034768801279056,0.0045859013336983,3.155297341876164,6,3.443317664583996,0,0.1720880324824739,0.1720880324824739,0.2797733409892887,0.23431737931835,0.1720880324824739,0.23431737931835,2,2,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5
